source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @realDonaldTrump: LYIN’ SHIFTY SCHIFF! https://t.co/vSZgFz9fIS,10-05-2019 16:34:06,45630,0,true,1180521553932488705
Twitter for iPhone,Mitt Romney never knew how to win. He is a pompous “ass” who has been fighting me from the beginning except when he begged me for my endorsement for his Senate run (I gave it to him) and when he begged me to be Secretary of State (I didn’t give it to him). He is so bad for R’s!,10-05-2019 14:17:21,35932,143779,false,1180487139546546182
Twitter for iPhone,Somebody please wake up Mitt Romney and tell him that my conversation with the Ukrainian President was a congenial and very appropriate one and my statement on China pertained to corruption not politics. If Mitt worked this hard on Obama he could have won. Sadly he choked!,10-05-2019 14:06:47,31446,135126,false,1180484483147059200
Twitter for iPhone,The so-called Whistleblower’s account of my perfect phone call is “way off” not even close. Schiff and Pelosi never thought I would release the transcript of the call. Got them by surprise they got caught. This is a fraud against the American people!,10-05-2019 13:58:33,26580,105016,false,1180482408522629120
Twitter for iPhone,The Media is “Fixed” and Corrupt. It bears no relationship to the truth. The @nytimes &amp; @washingtonpost are pure fiction. Totally dishonest reporting!,10-05-2019 13:49:15,20125,71107,false,1180480067849338881
Twitter Media Studio,"NEW EXTREME DEMS NOW RUNNING THE PARTY!" https://t.co/nEAvcUGpZZ,10-05-2019 04:35:28,14212,46301,false,1180340705308413952
Twitter Media Studio,Thank you @KimStrassel and @AndrewCMcCarthy! https://t.co/aR6J1KIPRX,10-05-2019 04:17:14,10093,34660,false,1180336118207787008
Twitter Media Studio,SHIFTY SCHIFF DUPED BY RUSSIAN PRANKSTERS! https://t.co/CpIL0b5FLW,10-05-2019 04:11:38,20590,62327,false,1180334708175130624
Twitter Media Studio,https://t.co/GZH38uGdCK,10-05-2019 04:05:38,15668,48998,false,1180333195763634176
Twitter for iPhone,Too bad! https://t.co/UFHAIlhoCe,10-05-2019 03:49:11,11422,49234,false,1180329058862866432
Twitter for iPhone,https://t.co/N3FaZ5UVI0,10-05-2019 03:28:07,16902,53217,false,1180323756423692288
Twitter for iPhone,RT @GreggJarrett: It seems as if Congressman Schiff has fabricated so many stories that he cannot remember his part of the newest script...…,10-05-2019 03:25:20,10083,0,true,1180323056050421761
Twitter for iPhone,Thank you @robertjeffress! https://t.co/GW4hFDbIpj,10-05-2019 03:24:58,10856,38893,false,1180322962412576768
Twitter for iPhone,RT @GreggJarrett: Witch Hunt: The Story of the Greatest Mass Delusion in American Political History - get your copy now! https://t.co/BLXVt…,10-05-2019 03:24:28,9630,0,true,1180322836113743872
Twitter for iPhone,“Report: ‘Whistleblower’ Never Disclosed Contact with House Intel Panel to Inspector General”https://t.co/Pmhqdgmxba,10-05-2019 03:24:27,11745,37829,false,1180322833316171778
Twitter for iPhone,GREAT BOOK! https://t.co/LrRr1xhS0d,10-05-2019 03:24:18,8428,34431,false,1180322797102522368
Twitter for iPhone,“Pelosi Blatantly Lies During @GMA Interview About Schiff's Reading of Ukraine Transcript”https://t.co/a6HEwMnEmU,10-05-2019 03:22:45,15147,45921,false,1180322404679241728
Twitter for iPhone,RT @paulsperry_: BREAKING: Conflicted Biased Inspector General Has Long Track Record of 'Pulling Punches" Warn Former Investigatorshttps…,10-05-2019 03:21:16,6675,0,true,1180322034401841152
Twitter for iPhone,RT @trish_regan: .@ivankatrump wants businesses to work hand and hand with government to identify and train American workers for the future…,10-05-2019 03:19:56,8166,0,true,1180321695665704963
Twitter for iPhone,RT @paulsperry_: Obama-trained Indivisible astroturfers -- fake protesters posing as constituents (or as CNN pretends "voter[s]) -- were b…,10-05-2019 03:14:51,7362,0,true,1180320417250267137
Twitter for iPhone,RT @paulsperry_: Watching CNN is like seeing the inner workings of an anti-Trump campaign war room. They are lucky they are cable and not r…,10-05-2019 03:14:01,7355,0,true,1180320208466120704
Twitter for iPhone,RT @paulsperry_: The Obama admin launched an intelligence operation against Trump to derail his campaign &amp; presidency in 2016-17 and now h…,10-05-2019 03:13:59,11938,0,true,1180320198391484417
Twitter for iPhone,RT @paulsperry_: Once voters understand that Trump was set up and framed by intelligence ops like the whistleblower in 2016 falsely accuse…,10-05-2019 03:13:16,12073,0,true,1180320019588276224
Twitter for iPhone,RT @paulsperry_: BREAKING: The whistleblower is a registered Democrat &amp; CIA analyst who was detailed before the 2016 election to the Obama…,10-05-2019 03:12:36,23163,0,true,1180319849517592576
Twitter for iPhone,Where is the LameStream Media on this? https://t.co/Qaak5dvyKC,10-05-2019 03:12:08,19252,57612,false,1180319734753046528
Twitter for iPhone,Thanks Jim. Would be great to just run our Country! https://t.co/8GcmgQaVYK,10-05-2019 02:58:05,10201,40545,false,1180316198598270981
Twitter for iPhone,“Ex-Envoy testified Ukraine (or the President of Ukraine) never raised Quid Pro Quo concerns with him: source.” @seanhannity @FoxNews  The President of Ukraine also stated that he was NOT PRESSURED by me in any way. END OF CASE!,10-05-2019 02:31:10,10814,41736,false,1180309422557597697
Twitter for iPhone,“It isn’t often I get angry at the dirty politics of the Democrats in Congress but this time I am enraged and hope this impeachment charade will backfire on Reps. Pelosi &amp; Schiff &amp; the Democrats. I have read thoroughly the telephone conversation between Trump &amp; the President...,10-05-2019 02:25:19,19788,85907,false,1180307952210759687
Twitter for iPhone,....of Ukraine and cannot find any reason to charge the President with high crimes &amp; misdemeanors. This is just a phony Witch Hunt perpetuated by Democrats to get rid of Trump because they cannot beat him in a fair election.”  Richard Ketay,10-05-2019 02:25:19,16310,73462,false,1180307953557090304
Twitter for iPhone,RT @DeFede: This morning in the Florida Keys @marcorubio was asked about the President calling on China to investigate @JoeBiden - see his…,10-05-2019 02:02:24,7840,0,true,1180302184296144896
Twitter for iPhone,Along with Pelosi and her boss AOC the Do Nothing Democrat “leader.” https://t.co/PILyE1c220,10-05-2019 00:55:23,19520,65807,false,1180285319784079360
Twitter for iPhone,Join me at the Target Center in Minneapolis Minnesota next Thursday October 10th at 7:00pm! Tickets: https://t.co/xqJzZt7gsp https://t.co/EDkr6JYysX,10-04-2019 23:25:27,14287,45242,false,1180262686942208000
Twitter for iPhone,My daughter Ivanka will be on @trish_regan tonight on @FoxBusiness at 8:00 P.M. following the great @LouDobbs at 7:00. Enjoy!,10-04-2019 22:33:42,7101,34072,false,1180249663489937410
Twitter for iPhone,“Adam Schiff’s connection to the Whistleblower is coming to light.” @FoxNews  These facts and others make it impossible for the ridiculous impeachment “scam” to go forward! Schiff has also committed a crime perhaps treason in making up a horrible statement and reading....,10-04-2019 22:27:19,19128,74702,false,1180248056241049601
Twitter for iPhone,....it to Congress and the American people as though it was the statement of the President of the United States me. He did it to fool Congress and the public in order to make me look BAD. He is a sick puppy!,10-04-2019 22:27:19,14603,62440,false,1180248057159540737
Twitter for iPhone,LYIN’ SHIFTY SCHIFF! https://t.co/vSZgFz9fIS,10-04-2019 22:15:42,45260,139884,false,1180245134363025415
Twitter for iPhone,“When your making an unsubstantiated charge that the President of the United States is making a request having to do with quid pro quo this witness has blown a big hole into that statement.The Ambassador put a dagger in the heart of Schiffs fairytale.”  Rep. Lee Zeldin @FoxNews,10-04-2019 22:12:55,13595,49349,false,1180244432647524355
Twitter for iPhone,https://t.co/KYEzdMjl2k,10-04-2019 22:05:09,13856,43230,false,1180242480991748097
Twitter for iPhone,I have just officially nominated Poland for entry into the Visa Waiver Program. With this decades long-awaited announcement we are in the final steps of the process which when complete would grant Polish nationals visa-free business and tourism travel to the U.S. &amp; vice versa.,10-04-2019 22:02:39,23494,99135,false,1180241849199583233
Twitter for iPhone,At the request of @SenThomTillis I have declared a major disaster for the Great State of North Carolina to help with damages from Hurricane Dorian. Assistance now unlocked to recover stronger than ever! Thom loves N.C. and so do I!,10-04-2019 21:59:44,9082,39527,false,1180241114403610626
Twitter for iPhone,Under my Administration Medicare Advantage premiums next year will be their lowest in the last 13 years. We are providing GREAT healthcare to our Seniors. We cannot let the radical socialists take that away through Medicare for All!,10-04-2019 21:57:17,16261,59721,false,1180240498478534658
Twitter for iPhone,RT @SecAzar: Thanks to US leadership under @POTUS vaccines &amp; therapeutics are saving lives and helping those affected by the #Ebola outbre…,10-04-2019 21:53:36,5684,0,true,1180239573139562496
Twitter for iPhone,RT @WhiteHouse: LIVE: POTUS at the Young Black Leadership Summit https://t.co/fup7JeCSG7,10-04-2019 21:53:10,12210,0,true,1180239462476996609
Twitter for iPhone,WOW this is big stuff! https://t.co/H12yxMfua3,10-04-2019 19:46:59,16217,53420,false,1180207709985165313
Twitter for iPhone,“I think it’s outrages that a Whistleblower is a CIA Agent.”  Ed Rollins @FoxNews,10-04-2019 14:12:23,19985,77259,false,1180123504924151809
Twitter for iPhone,“The witness was asked at least 20 times and there definitely was no Quid Pro Quo.”  @RepMarkMeadows @FoxNews  Their whole case was built around this now they no longer mention!,10-04-2019 13:47:59,15573,55933,false,1180117361380200448
Twitter for iPhone,“When your making an unsubstantiated statement that the President is making a claim having to do with quid pro quo this witness has blown a big hole into that statement. The Ambassador put a dagger in the heart of Schiffs fairytale.”  Rep. Lee Zeldin,10-04-2019 13:44:11,17082,61699,false,1180116404839817216
Twitter for iPhone,https://t.co/uYyoaCXuqu,10-04-2019 13:29:38,26849,113836,false,1180112745078956034
Twitter for iPhone,The Whistleblower who had the facts wrong about the phone call reached out and more to the Democrat controlled House Intelligence Committee. Schiff never told us about this!,10-04-2019 13:11:41,18510,71467,false,1180108227838697472
Twitter for iPhone,Breaking News: Unemployment Rate at 3.5% drops to a 50 YEAR LOW. Wow America lets impeach your President (even though he did nothing wrong!).,10-04-2019 12:47:10,38607,168678,false,1180102056411095042
Twitter for iPhone,As President I have an obligation to end CORRUPTION even if that means requesting the help of a foreign country or countries. It is done all the time. This has NOTHING to do with politics or a political campaign against the Bidens. This does have to do with their corruption!,10-04-2019 12:16:47,38239,148426,false,1180094411323117568
Twitter for iPhone,The Washington Times “Ukraine envoy blows ‘massive hole’ into Democrat accusations. Republicans at hearing find no Trump Pressure.” The Ukrainian President also strongly stated that NO pressure was put on him. Case Closed!,10-04-2019 11:51:52,20108,74494,false,1180088140004040706
Twitter for iPhone,RT @realDonaldTrump: This isn’t about a Campaign this is about Corruption on a massive scale! https://t.co/DOCvfM8eqi,10-04-2019 11:35:04,22725,0,true,1180083913051578368
Twitter Media Studio,https://t.co/WaLS3cL5ng,10-04-2019 02:42:38,18528,52068,false,1179949923833384960
Twitter for iPhone,Nancy Pelosi today on @GMA actually said that Adam Schiffty Schiff didn’t fabricate my words in a major speech before Congress. She either had no idea what she was saying in other words lost it or she lied. Even Clinton lover @GStephanopoulos strongly called her out. Sue her?,10-04-2019 02:20:56,24845,94807,false,1179944461067005952
Twitter for iPhone,“They (Do Nothing Dems) are trying to nullify an election...” Joe diGenova https://t.co/0a7Apd4kUO,10-04-2019 01:56:21,15126,49173,false,1179938275089367040
Twitter for iPhone,This isn’t about a Campaign this is about Corruption on a massive scale! https://t.co/DOCvfM8eqi,10-04-2019 01:44:10,22717,80324,false,1179935210445647882
Twitter for iPhone,We are simultaneously fighting the Fake News Media and their partner the Democrat Party. Always tough to beat the “Press” but people are beginning to see how totally CORRUPT they are and it makes our job a whole lot easier!,10-04-2019 01:35:11,23227,86022,false,1179932948138725377
Twitter for iPhone,Great job Jim! https://t.co/JMuE3pRWmk,10-04-2019 01:28:35,13004,49430,false,1179931284900122625
Twitter for iPhone,AOC is a Wack Job! https://t.co/LU3hIeek0c,10-04-2019 01:27:52,26815,114502,false,1179931107111907333
Twitter for iPhone,The Do Nothing Democrats don’t have time to get it done! https://t.co/2cwyMtT3Gu,10-04-2019 01:22:20,11521,41829,false,1179929713197883393
Twitter for iPhone,RT @FLOTUS: A great first day in #WY. Met w/ Jackson District @boyscouts at the elk antler arches in town square learning about their conse…,10-04-2019 01:20:54,15115,0,true,1179929352038957057
Twitter for iPhone,RT @realDonaldTrump: The Greatest Witch Hunt in the history of our Country! https://t.co/5wvry1rkBT,10-04-2019 01:18:21,15718,0,true,1179928713305174017
Twitter for iPhone,RT @realDonaldTrump: Today at The Villages in Florida it was my great honor to sign an Executive Order on protecting and improving Medicar…,10-04-2019 01:17:52,10612,0,true,1179928588738580486
Twitter for iPhone,RT @JesseBWatters: “Just because Joe Biden is running against President @realdonaldtrump doesn’t mean he’s above the law.” #TheFive https:/…,10-04-2019 01:17:13,16729,0,true,1179928424690925570
Twitter for iPhone,Another big loss for the Do Nothing Dems! https://t.co/Pwp7dYdF8e,10-04-2019 01:16:57,10697,39508,false,1179928359679270912
Twitter for iPhone,As the President of the United States I have an absolute right perhaps even a duty to investigate or have investigated CORRUPTION and that would include asking or suggesting other Countries to help us out!,10-04-2019 01:04:38,42073,181973,false,1179925259417468928
Twitter for iPhone,"...blowing MASSIVE holes inside of the theory the narrative that Chairman Schiff has been providing to the public." @RepLeeZeldin https://t.co/CUJhiKZfgr,10-03-2019 23:19:12,13999,45915,false,1179898724899835904
Twitter Media Studio,The Greatest Witch Hunt in the history of our Country! https://t.co/5wvry1rkBT,10-03-2019 23:02:18,15698,52739,false,1179894472739627008
Twitter Media Studio,Today at The Villages in Florida it was my great honor to sign an Executive Order on protecting and improving Medicare for our Nation’s Seniors. Today’s action is only the latest of many important steps we are taking to dramatically improve healthcare for the American People! https://t.co/nWfn2r10o5,10-03-2019 22:49:48,17603,62591,false,1179891326151733249
Twitter for iPhone,“It was just a congenial phone call but its become so big. I’ve never seen the Media work so hard with so little.” @greggutfeld @FoxNews  Witch Hunt!,10-03-2019 21:21:44,15565,67207,false,1179869164632043520
Twitter for iPhone,Thank you @JennaEllisRives really well done! https://t.co/N2VsQ8y0rb,10-03-2019 20:59:06,13054,42265,false,1179863468582719488
Twitter for iPhone,DRAIN THE SWAMP! https://t.co/N3FaZ5Dkjq,10-03-2019 20:53:41,39617,123542,false,1179862105945542656
Twitter for iPhone,“This is yet again an example of Democrats projecting THEIR criminal acts on President Trump. President Trump is an innocent man. It is a lawless coup attempt against a duly elected President.” @replouiegohmert @BreitbartNews,10-03-2019 20:44:21,15603,55746,false,1179859755478634497
Twitter for iPhone,“Trump Fundraising Haul Shows Impeachment Backfiring on Dems” https://t.co/LM1hTQX0lY,10-03-2019 20:36:46,11090,41532,false,1179857849570082817
Twitter for iPhone,There wasn’t ANYTHING said wrong in my conversation with the Ukrainian President. This is a Democrat Scam!,10-03-2019 20:32:05,18737,88357,false,1179856669901111297
Twitter for iPhone,Great time at The Villages in Florida today. Sorry we couldn’t get everybody in. I will be back soon! https://t.co/ia87A0sEue,10-03-2019 19:56:51,12364,48178,false,1179847803574423552
Twitter for iPhone,ELECTION INTERFERENCE!,10-03-2019 19:27:37,20055,93040,false,1179840448225054720
Twitter for iPhone,95% Approval Rating in the Republican Party and record setting fundraising that has taken place over the past two weeks. Thank you!,10-03-2019 17:16:47,26176,126877,false,1179807522116575232
Twitter for iPhone,Leader McCarthy we look forward to you soon becoming Speaker of the House. The Do Nothing Dems don’t have a chance! https://t.co/uWPdGJg99F,10-03-2019 17:04:36,21400,69261,false,1179804457112129537
Twitter for iPhone,https://t.co/2TfEyp1dHX,10-03-2019 15:36:45,19114,68638,false,1179782346209251328
Twitter for iPhone,Fake News just like the snakes and gators in the moat. The Media is deranged they have lost their minds! https://t.co/rk26SXj4il,10-03-2019 13:40:19,21695,79316,false,1179753043908268032
Twitter for iPhone,RT @DonaldJTrumpJr: Good times with @seanhannity last night talking Adam #FullOfSchiff“Schiff is basically the Jussie Smollett of Congres…,10-03-2019 13:26:53,15943,0,true,1179749665941676032
Twitter for iPhone,Schiff is a lowlife who should resign (at least!). https://t.co/nGp9aFP3rX,10-03-2019 12:09:33,23799,86328,false,1179730204001996800
Twitter for iPhone,RT @TrumpWarRoom: NBC News reports that Hunter Biden met with a Chinese banker while joining then-VP Joe Biden’s official 2013 trip to Chin…,10-03-2019 12:07:04,18751,0,true,1179729579239448582
Twitter for iPhone,RT @replouiegohmert: Honored heroic wounded warriors today at an event hosted by All Saints Episcopal School in #TX01. God bless our troops…,10-03-2019 12:05:51,5575,0,true,1179729271620849664
Twitter for iPhone,RT @RichLowry: Excited to share that my new book “The Case for Nationalism: How It Made Us Powerful United and Free” will be out Novembe…,10-03-2019 11:47:55,3984,0,true,1179724760722345984
Twitter for iPhone,RT @DavidAFrench: Biden’s gun plan? It could destroy the gun industry for selling lawful constitutionally-protected products and impair Am…,10-03-2019 11:44:47,7400,0,true,1179723972407103489
Twitter for iPhone,RT @AndrewCMcCarthy: Do Republicans See the Strategy to Discredit the Barr Investigation? - my @NRO column from yesterday: https://t.co/cZO…,10-03-2019 11:40:15,9072,0,true,1179722829010538496
Twitter for iPhone,RT @ByronYork: So State Department inspector general asks for 'urgent' briefing on Capitol Hill. Trump and Ukraine! Then admits he's had 'u…,10-03-2019 11:37:44,8015,0,true,1179722195288907776
Twitter for iPhone,Schiff is a lying disaster for our Country. He should resign! https://t.co/ytwEy5NasJ,10-03-2019 11:36:23,19688,69200,false,1179721857441902593
Twitter for iPhone,The Republican Party has never had such support! https://t.co/P6GHgBv3v9,10-03-2019 11:33:00,9977,41666,false,1179721004291170304
Twitter for iPhone,Book is doing really well. A study in unfairness to a potentially great Justice! https://t.co/i6GwghuEsU,10-03-2019 11:31:53,8134,32383,false,1179720723969052672
Twitter for iPhone,Thank you Hugh! https://t.co/So77AMeK5u,10-03-2019 11:29:53,8123,33306,false,1179720222351269888
Twitter for iPhone,A great book by a brilliant author. Buy it now! https://t.co/L8XC5Nnj4N,10-03-2019 11:28:49,7438,30019,false,1179719951881576448
Twitter for iPhone,RT @DevinNunes: 😳 Very convenient... https://t.co/Cb99Tg3XCG,10-03-2019 11:25:54,14375,0,true,1179719218503323650
Twitter for iPhone,RT @DevinNunes: Must watch before any Dem press conferences...all you need to know.  https://t.co/fz9gtRd37u,10-03-2019 11:24:58,11142,0,true,1179718984901505025
Twitter for iPhone,RT @govtrack: Duplication Scoring Act from @RandPaul and @RepMarkMeadows would help prevent new laws or programs that accidentally duplicat…,10-03-2019 11:24:04,4519,0,true,1179718758207819777
Twitter for iPhone,Great job Richard! https://t.co/Uv8xgZPshu,10-03-2019 11:22:55,9263,39536,false,1179718467060211713
Twitter for iPhone,Keep up the great work Kellie! https://t.co/PcAnK009EW,10-03-2019 10:52:11,15442,66089,false,1179710734030249984
Twitter for iPhone,RT @NancyJKoch: Franklin Graham calls for prayer to 'change hearts' of Democrats - A call to pray for our Nation and its healing❣️⁦@realDon…,10-03-2019 10:49:09,6905,0,true,1179709971438669824
Twitter for iPhone,RT @JosephStanley82: Biden to trump - "I am creepy" https://t.co/zYEtoCqD0m,10-03-2019 10:39:12,7184,0,true,1179707468076781568
Twitter for iPhone,“The Ukraine controversy continues this morning as new documents obtained by @FoxNews show that a former Ukrainian prosecutor said that he was forced to back off looking into a firm tied to Hunter Biden.” @MariaBartiromo  Does anyone other than Fake News protectors have a doubt?,10-03-2019 10:37:33,15457,54598,false,1179707050743488512
Twitter for iPhone,The U.S. won a $7.5 Billion award from the World Trade Organization against the European Union who has for many years treated the USA very badly on Trade due to Tariffs Trade Barriers and more. This case going on for years a nice victory!,10-03-2019 10:00:00,25811,109082,false,1179697599143653377
Twitter for iPhone,RT @DevinNunes: My statement on the latest fiasco https://t.co/B2lNf6Bb60,10-03-2019 03:18:57,17106,0,true,1179596675280707585
Twitter for iPhone,RT @realDonaldTrump: LOOK AT THIS PHOTOGRAPH! https://t.co/QQYTqG4KTt,10-03-2019 03:18:24,106420,0,true,1179596534389837824
Twitter for iPhone,RT @DanScavino: https://t.co/avMqf5TvoR,10-03-2019 03:14:11,17364,0,true,1179595472358522881
Twitter for iPhone,RT @IvankaTrump: The Texas Success Story...Since the election:⭐️ Employment ⬆️ by 6.4% = 774000 NEW jobs   ⭐️Manufacturing employment…,10-03-2019 03:10:39,12672,0,true,1179594584868999168
Twitter for iPhone,RT @DanScavino: https://t.co/84m1xMRsD0 https://t.co/ymvlDLSxci,10-03-2019 03:09:38,11292,0,true,1179594329964400640
Twitter for iPhone,DEMOCRATS WANT TO STEAL THE ELECTION! #KAG2020 https://t.co/hz6fWLId3L,10-02-2019 23:41:51,38957,102909,false,1179542037479202816
Twitter for iPhone,Mississippi there is a VERY important election for Governor on November 5th. I need you to Get Out and Vote for our Great Republican nominee @TateReeves. Tate is strong on Crime tough on Illegal Immigration and will protect your Second Amendment....,10-02-2019 23:27:52,19189,71809,false,1179538517992595458
Twitter for iPhone,....He loves our Military and supports our Vets! Democrat Jim Hood will never give us his vote is anti-Trump and pro-Crooked Hillary. Get Out and Vote for Tate Reeves on November 5th. He has my Complete &amp; Total Endorsement!,10-02-2019 23:27:52,13878,56650,false,1179538518873448451
Twitter for iPhone,LOOK AT THIS PHOTOGRAPH! https://t.co/QQYTqG4KTt,10-02-2019 21:06:36,122631,419383,false,1179502966606352386
Twitter for iPhone,“Schiff House Intel Chairman Got Early Account of Whistle-Blower’s Accusations” SCHIFF IS A FRAUD! https://t.co/BNXiq5dsXg https://t.co/PHdh8PBTGb,10-02-2019 19:51:56,26092,78574,false,1179484176267038721
Twitter for iPhone,The Do Nothing Democrats should be focused on building up our Country not wasting everyone’s time and energy on BULLSHIT which is what they have been doing ever since I got overwhelmingly elected in 2016 223-306. Get a better candidate this time you’ll need it!,10-02-2019 15:48:47,46798,172404,false,1179422987684077568
Twitter for iPhone,Adam Schiff should only be so lucky to have the brains honor and strength of Secretary of State Mike Pompeo. For a lowlife like Schiff who completely fabricated my words and read them to Congress as though they were said by me to demean a First in Class at West Point is SAD!,10-02-2019 15:39:07,27153,100327,false,1179420554601910272
Twitter for iPhone,Democrats are trying to undo the Election regardless of FACTS! https://t.co/cQ3B1bGD4L,10-02-2019 15:31:53,25560,74810,false,1179418734764711937
Twitter for iPhone,Nancy Pelosi just said that she is interested in lowering prescription drug prices &amp; working on the desperately needed USMCA. She is incapable of working on either. It is just camouflage for trying to win an election through impeachment. The Do Nothing Democrats are stuck in mud!,10-02-2019 15:31:03,22730,81572,false,1179418523682168839
Twitter for iPhone,All of this impeachment nonsense which is going nowhere is driving the Stock Market and your 401K’s down. But that is exactly what the Democrats want to do. They are willing to hurt the Country with only the 2020 Election in mind!,10-02-2019 15:19:09,27300,94215,false,1179415529074900992
Twitter for iPhone,Now the press is trying to sell the fact that I wanted a Moat stuffed with alligators and snakes with an electrified fence and sharp spikes on top at our Southern Border. I may be tough on Border Security but not that tough. The press has gone Crazy. Fake News!,10-02-2019 15:02:11,23553,93636,false,1179411261337067520
Twitter for iPhone,“Nancy Pelosi and the Democrats haven’t met the standards of impeachment. They have to be very careful here.” Jeanne Zaino. @FoxNews,10-02-2019 14:47:05,15502,66648,false,1179407460756578307
Twitter for iPhone,Now the press is trying to sell the fact that I wanted a Moot stuffed with alligators and snakes with an electrified fence and sharp spikes on top at our Southern Border. I may be tough on Border Security but not that tough. The press has gone Crazy. Fake News!,10-02-2019 14:42:19,3830,13831,false,1179406259273031682
Twitter for iPhone,#DONOTHINGDEMS,10-02-2019 14:27:14,20679,76545,false,1179402463805345794
Twitter for iPhone,All the Do Nothing Democrats are focused on is Impeaching the President for having a very good conversation with the Ukrainian President. I knew that many people were listening even have a transcript. They have been at this “stuff” from the day I got elected. Bad for Country!,10-02-2019 14:26:10,19239,80931,false,1179402197093814272
Twitter for iPhone,Congressman Adam Schiff should resign for the Crime of after reading a transcript of my conversation with the President of Ukraine (it was perfect) fraudulently fabricating a statement of the President of the United States and reading it to Congress as though mine! He is sick!,10-02-2019 14:16:47,31106,124808,false,1179399836883394562
Twitter for iPhone,RT @DailySignal: As the Index of Economic Freedom shows countries that implement free-market policies enable women to make their own econo…,10-02-2019 14:07:17,6509,0,true,1179397444091699200
Twitter for iPhone,RT @MariaBartiromo: Democrats want to stop Barr from investigating what happened in 2016. SPOT ON.  As we have been saying on ⁦@MorningsMar…,10-02-2019 14:06:53,10390,0,true,1179397341893271558
Twitter for iPhone,RT @GOP: HUGE Q3 fundraising numbers thanks to @GOPChairwoman @parscale and of course the STRONG enthusiasm behind @realDonaldTrump!http…,10-02-2019 14:00:39,8909,0,true,1179395773580140544
Twitter for iPhone,Massive sections of The Wall are being built at our Southern Border. It is going up rapidly and built to the highest standards and specifications of the Border Patrol experts. It is actually an amazing structure! Our U.S. Military is doing a GREAT job.,10-02-2019 13:06:48,20816,91835,false,1179382223860113413
Twitter for iPhone,I won the right to be a presidential candidate in California in a major Court decision handed down yesterday. It was filed against me by the Radical Left Governor of that State to tremendous Media hoopla. The VICTORY however was barely covered by the Fake News. No surprise!,10-02-2019 12:51:49,29163,111996,false,1179378450936807424
Twitter for iPhone,Louisiana Republicans must go out and vote REPUBLICAN in your Governor’s race. A Republican will win if you can force a runoff! Early voting has started. Your 2nd Amendment and much else is at stake.,10-02-2019 12:39:43,20364,75471,false,1179375408405450752
Twitter for iPhone,The Greatest Witch Hunt in the history of our Country! https://t.co/7moLU6UTcE,10-02-2019 00:20:04,29303,94553,false,1179189266234167297
Twitter for iPhone,As I learn more and more each day I am coming to the conclusion that what is taking place is not an impeachment it is a COUP intended to take away the Power of the....,10-01-2019 23:41:33,47542,170320,false,1179179573541511176
Twitter for iPhone,....People their VOTE their Freedoms their Second Amendment Religion Military Border Wall and their God-given rights as a Citizen of The United States of America!,10-01-2019 23:41:33,34141,131804,false,1179179575059927040
Twitter for iPhone,REPUBLICANS of Louisiana it is really important for you to go out and vote on October 12th for either Eddie Rispone or Ralph Abraham (both Great) which will lead to a runoff against....,10-01-2019 22:15:28,21655,78500,false,1179157911374897166
Twitter for iPhone,....a Nancy Pelosi/Chuck Schumer Democrat (John Bel Edwards) who does nothing but stymie all of the things we are doing to Make America Great Again. Don’t be fooled John Bel Edwards will NEVER be for us. Early voting has already started! @LAGOP,10-01-2019 22:15:28,16767,62787,false,1179157913090379782
Twitter for iPhone,Why isn’t Congressman Adam Schiff being brought up on charges for fraudulently making up a statement and reading it to Congress as if this statement which was very dishonest and bad for me was directly made by the President of the United States? This should never be allowed!,10-01-2019 15:00:28,38365,148469,false,1179048439319072768
Twitter for iPhone,As I predicted Jay Powell and the Federal Reserve have allowed the Dollar to get so strong especially relative to ALL other currencies that our manufacturers are being negatively affected. Fed Rate too high. They are their own worst enemies they don’t have a clue. Pathetic!,10-01-2019 14:34:45,21751,79420,false,1179041970590748672
Twitter for iPhone,RT @realDonaldTrump: Today I was proud to sign the Autism CARES Bill! We support research for Americans with Autism and their families. Yo…,10-01-2019 14:13:48,33479,0,true,1179036697725669377
Twitter for iPhone,RT @realDonaldTrump: THANK YOU! https://t.co/zqbTTlbGmp,10-01-2019 14:13:27,32653,0,true,1179036607682187264
Twitter for iPhone,RT @JesseBWatters: Biden’s caught lying about Ukraine...hiding who was on board with Hunter. #TheFive https://t.co/nsb2Vmmfe1,10-01-2019 14:13:07,14975,0,true,1179036524073148417
Twitter for iPhone,RT @CLewandowski_: Joining @IngrahamAngle tonight on @FoxNews during the 10:00 PM hour.  Promises to be a lively show.  Watch!,10-01-2019 14:12:51,4706,0,true,1179036456691494913
Twitter for iPhone,....the Whistleblower and also the person who gave all of the false information to him. This is simply about a phone conversation that could not have been nicer warmer or better. No pressure at all (as confirmed by  Ukrainian Pres.). It is just another Democrat Hoax!,10-01-2019 13:19:24,16888,75276,false,1179023004241727489
Twitter for iPhone,So if the so-called “Whistleblower” has all second hand information and almost everything he has said about my “perfect” call with the Ukrainian President is wrong (much to the embarrassment of Pelosi &amp; Schiff) why aren’t we entitled to interview &amp; learn everything about....,10-01-2019 13:19:23,20466,88926,false,1179023001989373952
Twitter for iPhone,“The congratulatory phone call with the Ukrainian President was PERFECT unless you heard Liddle’ Adam Schiff’s fraudulently made up version of the call. This is just another Fake News Media together with their partner the Democrat Party HOAX!,10-01-2019 11:09:57,19657,79880,false,1178990430937067520
